polygon,year,peak,tier,payout_pct
hex_009_018,2018,145.7569791562524,1,20.0
hex_009_018,2019,78.40023989601268,0,0.0
hex_009_018,2020,171.48331902712997,2,50.0
hex_009_018,2021,89.41737672695683,0,0.0
hex_009_018,2022,130.79826895657928,0,0.0
hex_009_019,2008,105.31129320412046,0,0.0
hex_009_019,2009,80.65355008721765,0,0.0
hex_009_019,2010,86.42837342515588,0,0.0
hex_009_019,2011,180.3757621888982,1,20.0
hex_009_019,2012,119.50879265652348,0,0.0
hex_009_019,2013,71.91328398740126,0,0.0
hex_009_019,2014,150.5490860488721,0,0.0
hex_009_019,2015,78.29164547511273,0,0.0
hex_009_019,2016,146.5767517516903,0,0.0
hex_009_019,2017,153.43727853232787,0,0.0
hex_009_019,2018,172.42824161042356,1,20.0
hex_009_019,2019,76.95639406618145,0,0.0
hex_009_019,2020,216.006325893667,2,50.0
hex_009_019,2021,74.53108045877681,0,0.0
hex_009_019,2022,135.81151381531936,0,0.0
hex_009_020,2008,104.36569141912378,0,0.0
hex_009_020,2009,88.17073743938572,0,0.0
hex_009_020,2010,91.78946394338377,0,0.0
hex_009_020,2011,178.32497453449088,0,0.0
hex_009_020,2012,128.9103571139607,0,0.0
hex_009_020,2013,60.58359735671431,0,0.0
hex_009_020,2014,154.17750734831725,0,0.0
hex_009_020,2015,77.80648433164589,0,0.0
hex_009_020,2016,141.61691053620774,0,0.0
hex_009_020,2017,140.18520969087052,0,0.0
hex_009_020,2018,172.42824161042356,0,0.0
hex_009_020,2019,73.05471249383356,0,0.0
hex_009_020,2020,258.1721984562899,3,100.0
hex_009_020,2021,74.53108045877681,0,0.0
hex_009_020,2022,126.86967444658279,0,0.0
hex_009_021,2008,102.13166284276794,0,0.0
hex_009_021,2009,100.04709947105911,0,0.0
hex_009_021,2010,93.04672770662441,0,0.0
hex_009_021,2011,193.5315518080195,1,20.0
hex_009_021,2012,131.07433470233033,0,0.0
hex_009_021,2013,66.12873341724556,0,0.0
hex_009_021,2014,156.132745179178,0,0.0
hex_009_021,2015,81.64904034912587,0,0.0
hex_009_021,2016,145.05897972945158,0,0.0
hex_009_021,2017,138.35234440864375,0,0.0
hex_009_021,2018,146.40793956660147,0,0.0
hex_009_021,2019,67.01499444814192,0,0.0
hex_009_021,2020,297.2854705388844,3,100.0
hex_009_021,2021,85.11522476976117,0,0.0
hex_009_021,2022,111.51999596628464,0,0.0
hex_009_022,2008,102.51304150640965,0,0.0
hex_009_022,2009,100.04709947105911,0,0.0
hex_009_022,2010,87.26901448567708,0,0.0
hex_009_022,2011,196.96996301453146,1,20.0
hex_009_022,2012,150.69717605701337,0,0.0
hex_009_022,2013,72.66600237590931,0,0.0
