polygon,time,value,spatial_std,n_cells
Khulna,2021-01-01,0.7748774886131287,0.29050469398498535,10
Kishoreganj,2011-01-01,-0.4452352225780487,0.1589900702238083,6
Kishoreganj,2012-01-01,-0.38976550102233887,0.30637964606285095,6
Kishoreganj,2013-01-01,0.2615529000759125,0.2767546474933624,6
Kishoreganj,2014-01-01,0.43168485164642334,0.05508522689342499,6
Kishoreganj,2015-01-01,-0.7182226777076721,0.20139051973819733,6
Kishoreganj,2016-01-01,-0.32251104712486267,0.17846646904945374,6
Kishoreganj,2017-01-01,1.354404091835022,0.22030934691429138,6
Kishoreganj,2018-01-01,-0.7913007736206055,0.1424802988767624,6
Kishoreganj,2019-01-01,0.3065960109233856,0.2031177580356598,6
Kishoreganj,2020-01-01,0.3127969205379486,0.21859952807426453,6
Kishoreganj,2021-01-01,-1.0451951026916504,0.35444778203964233,6
Kurigram,2011-01-01,0.16995352506637573,0.0,1
Kurigram,2012-01-01,-0.07866857945919037,0.0,1
Kurigram,2013-01-01,0.46180087327957153,0.0,1
Kurigram,2014-01-01,-0.6656005382537842,0.0,1
Kurigram,2015-01-01,-0.16734635829925537,0.0,1
Kurigram,2016-01-01,-0.4140152037143707,0.0,1
Kurigram,2017-01-01,0.8822523951530457,0.0,1
Kurigram,2018-01-01,-1.0954816341400146,0.0,1
Kurigram,2019-01-01,0.10283119231462479,0.0,1
Kurigram,2020-01-01,0.8042739033699036,0.0,1
Kurigram,2021-01-01,0.5214875936508179,0.0,1
Kushtia,2011-01-01,-0.23371946811676025,0.15560448169708252,3
Kushtia,2012-01-01,-0.6345946788787842,0.0756719782948494,3
Kushtia,2013-01-01,0.35941436886787415,0.15325869619846344,3
Kushtia,2014-01-01,-0.06606470793485641,0.15399281680583954,3
Kushtia,2015-01-01,-1.0960944890975952,0.1465567648410797,3
Kushtia,2016-01-01,0.08506635576486588,0.07863636314868927,3
Kushtia,2017-01-01,1.7333970069885254,0.022283179685473442,3
Kushtia,2018-01-01,-0.6878302693367004,0.047020405530929565,3
Kushtia,2019-01-01,0.402841180562973,0.04984870180487633,3
Kushtia,2020-01-01,0.13758431375026703,0.08454248309135437,3
Kushtia,2021-01-01,0.23200500011444092,0.1332603394985199,3
Lakshmipur,2011-01-01,0.28732460737228394,0.17325808107852936,2
Lakshmipur,2012-01-01,-0.23309369385242462,0.11764411628246307,2
Lakshmipur,2013-01-01,0.18635714054107666,0.17658236622810364,2
Lakshmipur,2014-01-01,0.30100125074386597,0.22733540832996368,2
Lakshmipur,2015-01-01,-0.6635372042655945,0.2820371091365814,2
Lakshmipur,2016-01-01,-0.2887594401836395,0.17508764564990997,2
Lakshmipur,2017-01-01,1.3837802410125732,0.21575134992599487,2
Lakshmipur,2018-01-01,-1.221859097480774,0.23177531361579895,2
Lakshmipur,2019-01-01,0.3648534417152405,0.10934586822986603,2
Lakshmipur,2020-01-01,-0.11606981605291367,0.013559006154537201,2
Lakshmipur,2021-01-01,0.5822061896324158,0.11261413991451263,2
Madaripur,2011-01-01,-0.3464079797267914,0.034097641706466675,3
Madaripur,2012-01-01,-0.09703027456998825,0.27998465299606323,3
Madaripur,2013-01-01,0.8034206032752991,0.1926320642232895,3
Madaripur,2014-01-01,0.03625708818435669,0.08291419595479965,3
Madaripur,2015-01-01,-0.5859454274177551,0.32592421770095825,3
Madaripur,2016-01-01,-0.2240462452173233,0.12460877001285553,3
Madaripur,2017-01-01,0.7175973057746887,0.45954298973083496,3
Madaripur,2018-01-01,-0.6471660733222961,0.3943297266960144,3
Madaripur,2019-01-01,0.4501241445541382,0.18785513937473297,3
Madaripur,2020-01-01,-0.10680461674928665,0.11935057491064072,3
Madaripur,2021-01-01,-0.5508217215538025,0.5205821394920349,3
Magura,2011-01-01,-0.4206624925136566,0.16762284934520721,3
Magura,2012-01-01,-0.16918312013149261,0.2345510870218277,3
Magura,2013-01-01,0.5332109332084656,0.20778755843639374,3
Magura,2014-01-01,-0.12395613640546799,0.569520115852356,3
Magura,2015-01-01,-0.5631176829338074,0.13052338361740112,3
Magura,2016-01-01,-0.24212796986103058,0.04199867695569992,3
Magura,2017-01-01,1.383345603942871,0.15730836987495422,3
Magura,2018-01-01,-0.5980677604675293,0.08861624449491501,3
Magura,2019-01-01,0.7227262854576111,0.1769065409898758,3
Magura,2020-01-01,-0.5221650004386902,0.052639447152614594,3
Magura,2021-01-01,0.543153703212738,0.24742165207862854,3
Manikganj,2011-01-01,-0.5454940795898438,0.11370543390512466,3
Manikganj,2012-01-01,0.026734143495559692,0.05936618149280548,3
Manikganj,2013-01-01,0.40637263655662537,0.1328267604112625,3
Manikganj,2014-01-01,-0.016542047262191772,0.20406077802181244,3
Manikganj,2015-01-01,-0.7587825655937195,0.23769092559814453,3
Manikganj,2016-01-01,-0.181865394115448,0.12763793766498566,3
Manikganj,2017-01-01,1.6062530279159546,0.1053524985909462,3
Manikganj,2018-01-01,-0.4688214361667633,0.17144031822681427,3
Manikganj,2019-01-01,0.25788238644599915,0.2015184760093689,3
Manikganj,2020-01-01,-0.3257397413253784,0.4863457977771759,3
Manikganj,2021-01-01,0.2626819908618927,0.15374328196048737,3
Maulvibazar,2011-01-01,-0.03661520406603813,0.3078553378582001,5
Maulvibazar,2012-01-01,-0.10283958911895752,0.10310571640729904,5
Maulvibazar,2013-01-01,0.9368261098861694,0.15446342527866364,5
Maulvibazar,2014-01-01,0.8179880380630493,0.18978457152843475,5
Maulvibazar,2015-01-01,-0.5845580697059631,0.36905762553215027,5
Maulvibazar,2016-01-01,-0.05076582357287407,0.046136949211359024,5
Maulvibazar,2017-01-01,0.838779628276825,0.2949678301811218,5
Maulvibazar,2018-01-01,-1.558232069015503,0.15846581757068634,5
Maulvibazar,2019-01-01,-0.4562044143676758,0.20141087472438812,5
Maulvibazar,2020-01-01,0.19562308490276337,0.2583525776863098,5
Maulvibazar,2021-01-01,-1.0921547412872314,0.38606101274490356,5
Meherpur,2011-01-01,-0.019404364749789238,0.0,1
Meherpur,2012-01-01,-0.6405484080314636,0.0,1
Meherpur,2013-01-01,0.6772046089172363,0.0,1
Meherpur,2014-01-01,-0.005236500408500433,0.0,1
Meherpur,2015-01-01,-1.3970667123794556,0.0,1
Meherpur,2016-01-01,0.30012020468711853,0.0,1
Meherpur,2017-01-01,1.3275146484375,0.0,1
Meherpur,2018-01-01,-0.8303182721138,0.0,1
Meherpur,2019-01-01,0.4520064890384674,0.0,1
Meherpur,2020-01-01,0.13573530316352844,0.0,1
Meherpur,2021-01-01,0.9313743114471436,0.0,1
Munshiganj,2011-01-01,-0.2536294162273407,0.11759902536869049,3
Munshiganj,2012-01-01,-0.5349301099777222,0.09372970461845398,3
Munshiganj,2013-01-01,0.3134770095348358,0.18108348548412323,3
Munshiganj,2014-01-01,0.19488070905208588,0.21759073436260223,3
Munshiganj,2015-01-01,-1.0189000368118286,0.14126449823379517,3
Munshiganj,2016-01-01,-0.10019350796937943,0.014200151897966862,3
Munshiganj,2017-01-01,1.5789881944656372,0.1916702687740326,3
Munshiganj,2018-01-01,-0.505530834197998,0.25003913044929504,3
Munshiganj,2019-01-01,0.2645103633403778,0.057519011199474335,3
Munshiganj,2020-01-01,0.061326999217271805,0.18075639009475708,3
Munshiganj,2021-01-01,0.0038112401962280273,0.24149589240550995,3
Mymensingh,2011-01-01,-0.46329861879348755,0.34632012248039246,8
Mymensingh,2012-01-01,0.05863650143146515,0.22482962906360626,8
Mymensingh,2013-01-01,0.13199223577976227,0.2821899950504303,8
Mymensingh,2014-01-01,0.2604333758354187,0.1314985156059265,8
Mymensingh,2015-01-01,-0.8203902840614319,0.3515251874923706,8
Mymensingh,2016-01-01,-0.5935832858085632,0.3175956606864929,8
Mymensingh,2017-01-01,0.9216572046279907,0.2431894689798355,8
